Process ID,Memory Required,Duration
8130,45,9
8131,98,2
8132,22,14
8133,92,15
8134,6,15
8135,59,7
8136,54,6
8137,69,8
8138,16,8
8139,77,15
8140,44,3
8141,85,11
8142,42,12
8143,43,8
8144,6,7
8145,4,4
8146,75,12
8147,80,5
8148,61,14
8149,58,3
8150,88,6
8151,26,9
8152,13,10
8153,86,4
8154,20,11
8155,78,6
8156,34,14
8157,44,7
8158,52,9
8159,95,8
8160,32,8
8161,33,10
8162,90,11
8163,47,8
8164,89,13
8165,72,9
8166,52,13
8167,98,2
8168,49,4
8169,62,11
8170,79,2
8171,43,4
8172,47,2
8173,78,8
8174,34,8
8175,46,7
8176,30,13
8177,86,5
8178,20,10
8179,87,2
8180,5,3
8181,69,7
8182,3,10
8183,17,11
8184,39,9
8185,13,7
8186,36,14
8187,89,11
8188,57,15
8189,14,16
8190,73,12
8191,43,16
8192,87,16
8193,22,11
8194,5,8
8195,15,7
8196,96,5
8197,52,13
8198,32,4
8199,28,7
8200,80,4
8201,31,11
8202,6,6
8203,55,11
8204,77,9
8205,30,8
8206,79,9
8207,58,8
8208,78,14
8209,50,4
8210,47,5
8211,74,11
8212,37,8
8213,73,4
8214,68,16
8215,36,10
8216,5,4
8217,36,10
8218,43,6
8219,27,3
8220,97,8
8221,89,9
8222,11,5
8223,47,2
8224,18,16
8225,50,11
8226,67,3
8227,100,8
8228,61,5
8229,90,4
8230,56,1
8231,66,7
8232,96,5
8233,88,8
8234,11,4
8235,14,15
8236,17,13
8237,95,12
8238,25,11
8239,2,6
8240,93,7
8241,31,10
8242,81,1
8243,85,13
8244,58,11
8245,97,16
8246,38,4
8247,14,12
8248,82,6
8249,30,6
8250,5,14
8251,40,4
8252,70,9
8253,100,15
8254,57,14
8255,74,14
8256,99,9
8257,36,16
8258,23,10
8259,73,16
8260,81,3
8261,86,16
8262,84,13
8263,87,3
8264,6,11
8265,7,2
8266,42,16
8267,62,4
8268,40,4
8269,59,8
8270,90,11
8271,48,12
8272,64,5
8273,38,7
8274,27,14
8275,10,15
8276,22,8
8277,6,9
8278,81,6
8279,83,1
8280,44,14
8281,55,14
8282,32,8
8283,88,15
8284,2,1
8285,45,1
8286,34,16
8287,50,2
8288,58,6
8289,91,1
8290,66,3
8291,33,4
8292,68,15
8293,14,13
8294,63,15
8295,23,2
8296,81,14
8297,5,12
8298,86,10
8299,87,1
8300,78,14
8301,17,15
8302,28,15
8303,54,10
8304,94,1
8305,66,3
8306,43,15
8307,93,14
8308,45,16
8309,49,1
8310,68,15
8311,48,7
8312,60,11
8313,31,14
8314,10,8
8315,98,4
8316,68,1
8317,10,4
8318,51,4
8319,38,10
8320,95,11
8321,35,4
8322,96,5
8323,24,2
8324,84,13
8325,62,12
8326,90,10
8327,30,13
8328,71,11
8329,86,7
8330,27,14
8331,37,7
8332,41,3
8333,100,5
8334,59,9
8335,96,4
8336,72,16
8337,51,2
8338,12,14
8339,88,6
8340,81,7
8341,77,2
8342,37,4
8343,16,11
8344,19,4
8345,29,8
8346,19,3
8347,45,13
8348,96,11
8349,33,16
8350,28,5
8351,50,9
8352,91,10
8353,81,2
8354,39,9
8355,97,3
8356,48,14
8357,15,12
8358,52,1
8359,23,7
8360,39,13
8361,15,3
8362,83,9
8363,23,13
8364,45,2
8365,51,2
8366,5,4
8367,11,13
8368,42,8
8369,53,15
8370,23,3
8371,91,12
8372,14,11
8373,80,16
8374,44,10
8375,42,15
8376,50,3
8377,60,1
8378,91,10
8379,84,12
8380,1,9
8381,30,5
8382,80,12
8383,75,7
8384,6,16
8385,17,8
8386,50,1
8387,38,14
8388,20,4
8389,84,16
8390,51,6
8391,6,1
8392,41,5
8393,23,9
8394,39,12
8395,20,1
8396,88,15
8397,34,7
8398,87,7
8399,75,11
8400,15,7
8401,9,1
8402,89,6
8403,36,14
8404,99,7
8405,72,13
8406,90,9
8407,30,5
8408,83,5
8409,92,10
8410,41,14
8411,9,4
8412,56,13
8413,63,14
8414,17,15
8415,47,3
8416,92,1
8417,61,14
8418,13,12
8419,48,15
8420,1,11
8421,90,4
8422,9,9
8423,75,12
8424,43,11
8425,79,4
8426,32,8
8427,45,5
8428,20,6
8429,73,15
8430,63,6
8431,8,7
8432,62,9
8433,97,3
8434,14,14
8435,61,10
8436,78,14
8437,88,3
8438,71,8
8439,72,10
8440,29,4
8441,78,1
8442,40,8
8443,63,14
8444,75,11
8445,10,15
8446,21,15
8447,84,16
8448,90,5
8449,65,15
8450,30,14
8451,86,1
8452,68,15
8453,93,11
8454,48,6
8455,25,4
8456,17,5
8457,31,7
8458,6,12
8459,35,16
8460,17,8
8461,56,10
8462,48,13
8463,93,14
8464,48,15
8465,90,13
8466,74,4
8467,80,3
8468,2,13
8469,100,6
8470,75,8
8471,24,7
8472,60,7
8473,7,5
8474,74,9
8475,83,13
8476,42,3
8477,8,6
8478,83,10
8479,3,4
8480,51,9
8481,73,9
8482,63,12
8483,41,5
8484,58,14
8485,87,14
8486,78,10
8487,20,9
8488,85,10
8489,79,4
8490,88,10
8491,71,10
8492,81,5
8493,19,5
8494,91,3
8495,15,8
8496,87,15
8497,49,3
8498,73,10
8499,61,7
8500,41,16
8501,1,5
8502,50,7
8503,100,8
8504,75,6
8505,34,9
8506,98,11
8507,59,5
8508,29,3
8509,93,16
8510,55,3
8511,30,3
8512,6,5
8513,34,3
8514,10,6
8515,57,3
8516,75,8
8517,20,8
8518,42,7
8519,41,11
8520,57,12
8521,39,10
8522,87,12
8523,26,4
8524,85,16
8525,93,14
8526,67,11
8527,64,9
8528,87,5
8529,98,15
8530,54,9
8531,18,6
8532,6,2
8533,21,13
8534,47,15
8535,95,3
8536,73,14
8537,25,8
8538,38,12
8539,76,11
8540,43,6
8541,51,1
8542,72,12
8543,20,11
8544,89,1
8545,91,10
8546,61,12
8547,36,2
8548,88,5
8549,96,4
8550,97,3
8551,22,15
8552,21,2
8553,76,11
8554,70,7
8555,71,11
8556,99,12
8557,97,13
8558,82,5
8559,100,2
8560,32,11
8561,52,10
8562,86,9
8563,35,15
8564,54,12
8565,85,4
8566,100,11
8567,44,12
8568,37,9
8569,5,8
8570,92,10
8571,92,6
8572,23,7
8573,63,16
8574,88,16
8575,35,16
8576,76,7
8577,81,3
8578,80,8
8579,14,4
8580,35,14
8581,58,5
8582,67,4
8583,17,4
8584,38,5
8585,74,15
8586,43,6
8587,85,10
8588,78,8
8589,50,13
8590,98,5
8591,74,2
8592,28,3
8593,67,8
8594,12,13
8595,97,5
8596,50,5
8597,9,5
8598,69,12
8599,5,2
8600,13,3
8601,6,15
8602,55,12
8603,18,2
8604,54,12
8605,53,10
8606,12,15
8607,4,1
8608,40,7
8609,4,13
8610,86,10
8611,48,14
8612,9,14
8613,59,3
8614,4,9
8615,26,14
8616,56,9
8617,23,12
8618,48,10
8619,7,11
8620,98,11
8621,24,7
8622,61,10
8623,13,15
8624,17,12
8625,86,8
8626,98,5
8627,51,6
8628,7,13
8629,47,14
8630,52,15
8631,64,4
8632,69,4
8633,32,10
8634,73,15
8635,17,9
8636,28,14
8637,12,8
8638,88,8
8639,33,8
8640,41,2
8641,23,7
8642,88,5
8643,10,15
8644,23,9
8645,20,8
8646,4,9
8647,35,3
8648,71,10
8649,5,1
8650,20,2
8651,79,6
8652,4,12
8653,18,8
8654,87,9
8655,49,6
8656,19,8
8657,98,15
8658,19,5
8659,34,4
8660,45,4
8661,40,9
8662,11,13
8663,86,16
8664,5,3
8665,1,3
8666,97,14
8667,49,4
8668,70,11
8669,46,2
8670,36,2
8671,6,2
8672,46,1
8673,96,4
8674,74,2
8675,81,1
8676,58,5
8677,5,3
8678,6,9
8679,3,8
8680,85,4
8681,98,14
8682,16,4
8683,15,4
8684,29,7
8685,91,3
8686,91,15
8687,95,7
8688,54,16
8689,82,2
8690,40,12
8691,5,3
8692,2,1
8693,46,13
8694,33,7
8695,71,15
8696,23,5
8697,77,16
8698,26,10
8699,58,11
8700,46,9
8701,17,13
8702,31,9
8703,23,11
8704,22,14
8705,19,9
8706,95,4
8707,96,7
8708,96,4
8709,17,12
8710,74,7
8711,10,13
8712,94,1
8713,37,6
8714,3,9
8715,71,6
8716,24,13
8717,26,15
8718,53,1
8719,68,16
8720,2,16
8721,83,13
8722,16,6
8723,22,3
8724,66,3
8725,1,2
8726,31,10
8727,17,5
8728,75,16
8729,6,1
8730,25,9
8731,43,12
8732,36,4
8733,20,6
8734,41,1
8735,53,12
8736,59,6
8737,19,5
8738,15,12
8739,30,13
8740,24,8
8741,91,12
8742,63,6
8743,79,3
8744,15,1
8745,64,2
8746,56,12
8747,12,10
8748,54,14
8749,68,5
8750,63,6
8751,69,16
8752,68,16
8753,52,2
8754,47,11
8755,98,13
8756,55,16
8757,69,14
8758,18,13
8759,90,10
8760,53,3
8761,15,4
8762,39,10
8763,64,10
8764,67,5
8765,28,10
8766,5,12
8767,50,2
8768,94,6
8769,4,10
8770,89,11
8771,52,13
8772,52,10
8773,70,8
8774,83,9
8775,17,6
8776,81,4
8777,35,1
8778,31,3
8779,87,2
8780,41,6
8781,51,13
8782,30,8
8783,39,11
8784,45,3
8785,62,10
8786,31,10
8787,70,7
8788,16,4
8789,61,5
8790,85,15
8791,93,2
8792,77,9
8793,79,2
8794,86,6
8795,26,13
8796,63,15
8797,33,9
8798,9,13
8799,3,1
8800,36,6
8801,90,9
8802,15,5
8803,28,10
8804,27,7
8805,56,5
8806,97,6
8807,21,5
8808,75,12
8809,17,7
8810,77,1
8811,67,10
8812,13,2
8813,62,14
8814,53,6
8815,45,10
8816,12,3
8817,21,16
8818,75,8
8819,93,11
8820,84,11
8821,47,7
8822,64,11
8823,37,5
8824,43,4
8825,100,3
8826,86,12
8827,76,11
8828,87,1
8829,93,16
8830,78,9
8831,70,14
8832,57,4
8833,88,3
8834,83,6
8835,58,15
8836,37,2
8837,63,12
8838,95,2
8839,50,6
8840,36,13
8841,86,2
8842,47,7
8843,20,16
8844,93,9
8845,37,4
8846,29,8
8847,19,10
8848,10,15
8849,83,8
8850,52,10
8851,20,3
8852,41,11
8853,21,7
8854,40,6
8855,87,14
8856,95,6
8857,22,14
8858,39,1
8859,13,6
8860,93,6
8861,32,15
8862,24,10
8863,75,7
8864,42,11
8865,39,10
8866,60,15
8867,96,4
8868,20,11
8869,40,3
8870,89,8
8871,46,1
8872,56,15
8873,93,7
8874,3,4
8875,33,2
8876,33,16
8877,26,10
8878,72,5
8879,59,14
8880,65,11
8881,56,1
8882,54,4
8883,36,16
8884,4,6
8885,43,6
8886,47,4
8887,79,8
8888,11,13
8889,35,2
8890,78,15
8891,33,15
8892,38,2
8893,75,10
8894,98,1
8895,52,3
8896,55,15
8897,37,5
8898,56,13
8899,51,8
8900,88,10
8901,36,9
8902,3,4
8903,100,15
8904,95,5
8905,100,16
8906,63,5
8907,62,6
8908,98,9
8909,100,10
8910,85,11
8911,36,3
8912,69,15
8913,21,2
8914,86,2
8915,58,6
8916,60,2
8917,1,7
8918,18,15
8919,86,11
8920,61,4
8921,2,9
8922,97,4
8923,28,15
8924,38,2
8925,43,12
8926,38,2
8927,38,16
8928,57,8
8929,82,5
8930,10,10
8931,64,3
8932,71,10
8933,10,8
8934,70,1
8935,90,12
8936,67,8
8937,51,3
8938,90,4
8939,11,8
8940,84,7
8941,57,16
8942,33,10
8943,91,14
8944,87,12
8945,61,6
8946,88,4
8947,26,15
8948,42,2
8949,1,5
8950,87,15
8951,25,9
8952,45,4
8953,73,5
8954,16,11
8955,78,2
8956,46,8
8957,97,15
8958,58,4
8959,2,12
8960,15,6
8961,30,12
8962,82,11
8963,94,8
8964,67,14
8965,85,13
8966,49,9
8967,32,2
8968,50,3
8969,9,12
8970,88,5
8971,34,14
8972,34,12
8973,38,11
8974,14,12
8975,23,13
8976,10,1
8977,80,5
8978,92,2
8979,27,8
8980,95,2
8981,62,4
8982,75,10
8983,16,3
8984,23,2
8985,67,14
8986,51,6
8987,6,1
8988,39,16
8989,45,13
8990,34,14
8991,74,10
8992,31,5
8993,68,9
8994,32,2
8995,46,14
8996,59,6
8997,23,8
8998,77,5
8999,58,15
9000,62,1
9001,71,3
9002,26,9
9003,95,13
9004,28,13
9005,59,3
9006,76,14
9007,58,6
9008,28,2
9009,77,9
9010,49,8
9011,28,2
9012,28,15
9013,49,14
9014,39,5
9015,51,12
9016,32,16
9017,96,9
9018,41,9
9019,55,5
9020,57,15
9021,7,1
9022,96,3
9023,77,9
9024,74,4
9025,15,7
9026,38,14
9027,82,5
9028,26,7
9029,8,4
9030,3,5
9031,24,14
9032,1,4
9033,1,10
9034,92,13
9035,44,3
9036,62,8
9037,9,5
9038,82,4
9039,40,4
9040,27,10
9041,45,9
9042,28,7
9043,69,16
9044,30,7
9045,83,16
9046,78,9
9047,57,3
9048,100,16
9049,36,15
9050,69,10
9051,13,14
9052,49,2
9053,81,8
9054,33,5
9055,34,9
9056,57,8
9057,18,11
9058,84,3
9059,52,6
9060,60,4
9061,2,15
9062,41,2
9063,84,7
9064,85,9
9065,2,7
9066,87,8
9067,56,16
9068,33,16
9069,60,9
9070,36,9
9071,39,5
9072,30,16
9073,15,13
9074,56,13
9075,10,10
9076,3,2
9077,23,11
9078,44,13
9079,62,9
9080,85,15
9081,40,1
9082,78,1
9083,94,10
9084,40,5
9085,63,9
9086,67,10
9087,8,4
9088,94,3
9089,45,11
9090,96,7
9091,6,15
9092,76,4
9093,2,15
9094,26,4
9095,8,14
9096,58,15
9097,2,1
9098,1,9
9099,45,15
9100,62,6
9101,8,10
9102,80,14
9103,82,6
9104,59,4
9105,53,11
9106,91,5
9107,62,11
9108,35,7
9109,58,16
9110,71,14
9111,48,15
9112,16,8
9113,78,10
9114,19,11
9115,44,2
9116,95,7
9117,69,11
9118,55,1
9119,76,7
9120,59,7
9121,82,14
9122,21,2
9123,83,15
9124,6,3
9125,71,8
9126,88,8
9127,9,1
9128,37,1
9129,56,2
9130,17,2
9131,13,6
9132,25,8
9133,95,7
9134,88,14
9135,35,7
9136,41,7
9137,3,11
9138,18,5
9139,28,1
9140,88,13
9141,14,9
9142,69,3
9143,41,7
9144,88,15
9145,45,1
9146,90,5
9147,59,8
9148,98,8
9149,80,3
9150,28,8
9151,48,5
9152,6,16
9153,30,1
9154,59,8
9155,76,3
9156,41,12
9157,70,11
9158,84,15
9159,3,12
9160,74,5
9161,76,13
9162,29,11
9163,24,9
9164,26,12
9165,15,15
9166,28,9
9167,31,10
9168,50,3
9169,63,7
9170,68,9
9171,70,15
9172,45,6
9173,9,8
9174,31,10
9175,99,10
9176,63,16
9177,55,14
9178,88,14
9179,58,16
9180,70,1
9181,4,13
9182,29,3
9183,4,7
9184,31,1
9185,58,16
9186,34,1
9187,78,2
9188,79,1
9189,35,6
9190,91,15
9191,73,10
9192,78,15
9193,27,12
9194,48,14
9195,61,1
9196,5,15
9197,61,7
9198,34,16
9199,55,6
9200,75,14
9201,73,10
9202,92,10
9203,92,5
9204,2,16
9205,94,1
9206,56,9
9207,79,13
9208,64,14
9209,14,13
9210,73,3
9211,72,6
9212,4,8
9213,90,2
9214,92,9
9215,32,10
9216,65,3
9217,21,13
9218,65,15
9219,12,14
9220,49,8
9221,25,6
9222,63,13
9223,23,10
9224,67,8
9225,21,1
9226,30,9
9227,30,8
9228,1,5
9229,86,16
9230,100,11
9231,43,2
9232,60,2
9233,99,7
9234,94,9
9235,78,15
9236,81,15
9237,22,16
9238,16,8
9239,97,4
9240,64,3
9241,58,12
9242,65,15
9243,78,8
9244,73,13
9245,21,6
9246,8,6
9247,71,15
9248,22,2
9249,74,1
9250,9,12
9251,27,7
9252,12,16
9253,84,8
9254,70,12
9255,69,12
9256,85,11
9257,50,6
9258,41,11
9259,20,6
9260,96,7
9261,26,6
9262,34,13
9263,88,1
9264,82,5
9265,5,6
9266,44,12
9267,67,7
9268,46,15
9269,46,13
9270,90,2
9271,14,3
9272,24,10
9273,60,16
9274,34,10
9275,48,1
9276,21,11
9277,43,10
9278,67,1
9279,46,4
9280,90,10
9281,18,16
9282,23,7
9283,80,11
9284,66,16
9285,91,6
9286,98,7
9287,84,8
9288,30,13
9289,28,13
9290,38,5
9291,20,12
9292,78,13
9293,9,6
9294,45,7
9295,73,3
9296,74,10
9297,8,3
9298,23,9
9299,66,3
9300,13,13
9301,51,6
9302,50,8
9303,93,16
9304,40,9
9305,19,8
9306,68,11
9307,22,2
9308,46,12
9309,53,16
9310,89,2
9311,48,10
9312,41,4
9313,10,11
9314,54,16
9315,5,7
9316,42,13
9317,32,15
9318,34,4
9319,71,11
9320,37,9
9321,78,16
9322,32,9
9323,42,6
9324,93,5
9325,16,6
9326,54,11
9327,16,1
9328,66,15
9329,51,3
9330,72,9
9331,58,6
9332,81,11
9333,57,16
9334,17,6
9335,81,11
9336,23,7
9337,59,9
9338,56,4
9339,27,1
9340,23,11
9341,8,11
9342,23,16
9343,89,8
9344,87,11
9345,46,13
9346,2,3
9347,23,15
9348,34,10
9349,33,2
9350,64,3
9351,10,12
9352,77,2
9353,29,10
9354,71,2
9355,42,2
9356,45,15
9357,22,5
9358,21,5
9359,89,2
9360,17,5
9361,1,8
9362,43,11
9363,49,15
9364,27,8
9365,53,10
9366,80,16
9367,78,12
9368,3,4
9369,53,11
9370,23,3
9371,13,4
9372,27,8
9373,3,11
9374,25,6
9375,54,14
9376,42,6
9377,61,15
9378,81,10
9379,6,9
9380,6,15
9381,54,11
9382,44,16
9383,33,6
9384,11,12
9385,28,15
9386,36,2
9387,30,7
9388,43,9
9389,35,15
9390,87,5
9391,21,16
9392,87,15
9393,93,3
9394,70,3
9395,38,15
9396,2,13
9397,95,16
9398,66,4
9399,49,13
9400,11,14
9401,74,16
9402,66,8
9403,55,7
9404,3,2
9405,24,3
9406,40,13
9407,12,2
9408,100,3
9409,8,12
9410,75,1
9411,26,8
9412,44,7
9413,38,9
9414,89,9
9415,54,6
9416,79,8
9417,31,16
9418,82,6
9419,23,7
9420,17,11
9421,15,6
9422,83,5
9423,72,4
9424,50,4
9425,20,16
9426,37,6
9427,85,10
9428,54,2
9429,39,16
9430,7,15
9431,77,12
9432,8,1
9433,22,10
9434,59,13
9435,11,11
9436,26,9
9437,11,8
9438,54,15
9439,56,16
9440,23,7
9441,58,6
9442,23,3
9443,79,14
9444,76,9
9445,21,13
9446,33,2
9447,46,13
9448,89,7
9449,81,3
9450,37,14
9451,8,6
9452,31,13
9453,93,4
9454,52,6
9455,17,3
9456,62,2
9457,2,11
9458,97,3
9459,54,13
9460,62,15
9461,79,3
9462,19,13
9463,28,11
9464,70,2
9465,89,16
9466,36,7
9467,72,13
9468,21,12
9469,81,16
9470,22,5
9471,82,9
9472,82,4
9473,13,3
9474,100,16
9475,66,6
9476,74,5
9477,52,11
9478,50,14
9479,54,5
9480,96,9
9481,80,5
9482,33,12
9483,58,6
9484,6,14
9485,50,13
9486,49,1
9487,31,3
9488,76,9
9489,30,10
9490,65,6
9491,84,6
9492,5,7
9493,59,2
9494,75,12
9495,5,14
9496,90,14
9497,60,7
9498,43,14
9499,36,10
9500,48,7
9501,44,6
9502,24,4
9503,96,8
9504,95,11
9505,41,12
9506,75,11
9507,6,5
9508,100,8
9509,75,12
9510,31,5
9511,55,3
9512,86,6
9513,88,16
9514,47,8
9515,6,5
9516,85,2
9517,29,6
9518,70,12
9519,33,10
9520,89,13
9521,16,1
9522,29,7
9523,26,2
9524,30,6
9525,45,13
9526,2,15
9527,72,8
9528,58,10
9529,48,4
9530,97,4
9531,24,2
9532,4,4
9533,22,4
9534,43,14
9535,83,9
9536,75,12
9537,24,5
9538,15,15
9539,70,8
9540,71,7
9541,78,7
9542,100,5
9543,53,2
9544,79,1
9545,13,11
9546,52,7
9547,48,10
9548,16,10
9549,97,15
9550,76,6
9551,13,16
9552,76,7
9553,69,6
9554,10,13
9555,51,5
9556,56,8
9557,55,16
9558,88,10
9559,42,5
9560,18,2
9561,34,6
9562,20,3
9563,92,12
9564,21,4
9565,24,9
9566,95,10
9567,14,14
9568,82,11
9569,45,3
9570,54,13
9571,15,7
9572,72,2
9573,30,3
9574,57,5
9575,37,3
9576,81,3
9577,54,13
9578,24,7
9579,73,13
9580,20,1
9581,76,10
9582,27,3
9583,63,4
9584,34,8
9585,9,7
9586,48,13
9587,45,14
9588,100,7
9589,24,2
9590,92,5
9591,4,8
9592,14,8
9593,69,5
9594,27,2
9595,28,7
9596,9,12
9597,75,14
9598,6,15
9599,87,9
9600,92,14
9601,66,7
9602,73,3
9603,46,4
9604,18,7
9605,1,13
9606,89,4
9607,92,8
9608,11,13
9609,37,14
9610,82,11
9611,19,3
9612,93,15
9613,28,9
9614,91,13
9615,13,11
9616,43,14
9617,7,3
9618,65,8
9619,68,13
9620,53,12
9621,21,5
9622,81,2
9623,79,2
9624,34,7
9625,13,15
9626,88,12
9627,2,12
9628,7,4
9629,95,1
9630,89,4
9631,60,11
9632,91,4
9633,95,13
9634,71,9
9635,34,9
9636,70,3
9637,44,7
9638,5,1
9639,10,4
9640,76,6
9641,83,13
9642,79,6
9643,73,10
9644,99,13
9645,100,12
9646,60,5
9647,16,7
9648,81,13
9649,11,4
9650,87,9
9651,66,2
9652,22,2
9653,70,1
9654,3,10
9655,49,2
9656,98,9
9657,99,14
9658,3,9
9659,83,11
9660,3,12
9661,47,14
9662,73,7
9663,75,12
9664,8,11
9665,63,6
9666,38,6
9667,5,7
9668,88,7
9669,34,16
9670,28,11
9671,88,14
9672,84,16
9673,57,3
9674,40,9
9675,18,12
9676,2,14
9677,19,15
9678,3,13
9679,30,2
9680,70,5
9681,29,12
9682,16,1
9683,100,11
9684,39,2
9685,3,10
9686,58,14
9687,64,9
9688,14,2
9689,21,14
9690,39,1
9691,96,10
9692,10,13
9693,22,10
9694,72,4
9695,89,1
9696,52,16
9697,7,6
9698,12,12
9699,22,12
9700,12,14
9701,71,16
9702,52,5
9703,41,11
9704,72,14
9705,20,6
9706,50,1
9707,91,10
9708,35,15
9709,89,11
9710,55,15
9711,72,8
9712,39,7
9713,72,6
9714,96,1
9715,39,6
9716,70,15
9717,60,4
9718,73,13
9719,79,12
9720,99,14
9721,36,14
9722,38,5
9723,90,15
9724,95,4
9725,88,11
9726,85,12
9727,74,4
9728,77,2
9729,59,8
9730,78,9
9731,34,2
9732,16,13
9733,14,15
9734,8,2
9735,21,7
9736,33,8
9737,99,6
9738,15,15
9739,75,11
9740,60,2
9741,99,5
9742,24,6
9743,18,4
9744,49,2
9745,97,6
9746,18,6
9747,93,11
9748,39,11
9749,5,15
9750,44,5
9751,50,10
9752,75,5
9753,9,7
9754,23,4
9755,75,16
9756,19,7
9757,4,11
9758,90,5
9759,97,9
9760,8,4
9761,50,16
9762,79,16
9763,62,14
9764,99,10
9765,92,8
9766,19,9
9767,17,10
9768,31,2
9769,5,7
9770,39,16
9771,94,7
9772,64,5
9773,80,9
9774,37,4
9775,84,5
9776,83,5
9777,56,8
9778,60,10
9779,32,13
9780,48,15
9781,78,12
9782,82,9
9783,70,4
9784,21,12
9785,96,5
9786,33,2
9787,84,10
9788,50,7
9789,100,10
9790,66,1
9791,20,16
9792,35,16
9793,86,3
9794,23,14
9795,19,5
9796,37,11
9797,94,9
9798,86,11
9799,44,13
9800,96,14
9801,70,15
9802,11,10
9803,60,4
9804,33,4
9805,13,13
9806,18,15
9807,56,12
9808,89,13
9809,63,7
9810,10,12
9811,33,3
9812,99,4
9813,68,3
9814,4,4
9815,69,16
9816,51,1
9817,15,10
9818,42,16
9819,59,10
9820,17,2
9821,98,15
9822,70,8
9823,88,14
9824,41,7
9825,89,14
9826,39,13
9827,57,7
9828,62,14
9829,44,12
9830,70,12
9831,20,10
9832,92,4
9833,64,6
9834,99,15
9835,56,11
9836,97,16
9837,39,5
9838,57,4
9839,46,10
9840,90,13
9841,53,15
9842,81,1
9843,94,1
9844,92,10
9845,38,9
9846,92,16
9847,1,10
9848,40,10
9849,43,14
9850,32,10
9851,37,10
9852,73,15
9853,47,12
9854,72,8
9855,45,15
9856,92,14
9857,58,6
9858,79,1
9859,62,12
9860,11,2
9861,49,4
9862,40,10
9863,2,8
9864,73,7
9865,4,12
9866,89,5
9867,26,4
9868,86,9
9869,41,2
9870,52,6
9871,25,6
9872,40,14
9873,67,14
9874,8,2
9875,44,16
9876,67,4
9877,21,12
9878,55,16
9879,79,9
9880,36,12
9881,6,13
9882,80,1
9883,45,12
9884,61,13
9885,61,7
9886,98,10
9887,77,3
9888,20,5
9889,12,15
9890,50,14
9891,34,9
9892,70,2
9893,44,8
9894,23,14
9895,15,16
9896,64,7
9897,68,6
9898,64,14
9899,63,16
9900,10,9
9901,18,7
9902,12,12
9903,56,11
9904,4,12
9905,21,7
9906,47,8
9907,21,1
9908,42,11
9909,50,3
9910,70,11
9911,60,14
9912,76,3
9913,86,8
9914,82,12
9915,29,15
9916,23,11
9917,41,13
9918,75,11
9919,55,9
9920,78,10
9921,86,12
9922,22,14
9923,67,3
9924,36,5
9925,92,9
9926,98,8
9927,17,4
9928,65,9
9929,90,15
9930,84,15
9931,99,2
9932,52,1
9933,81,13
9934,43,4
9935,52,3
9936,33,16
9937,99,6
9938,12,5
9939,82,16
9940,33,11
9941,23,1
9942,33,11
9943,99,5
9944,18,14
9945,14,12
9946,20,13
9947,51,8
9948,66,13
9949,98,9
9950,74,10
9951,98,2
9952,57,3
9953,94,3
9954,69,6
9955,70,10
9956,56,15
9957,45,16
9958,10,4
9959,70,2
9960,33,16
9961,85,16
9962,73,6
9963,17,11
9964,52,14
9965,51,12
9966,4,5
9967,78,12
9968,17,12
9969,73,14
9970,10,2
9971,41,6
9972,93,12
9973,47,10
9974,77,9
9975,55,10
9976,59,13
9977,94,6
9978,4,10
9979,13,16
9980,51,16
9981,100,13
9982,57,1
9983,10,14
9984,88,16
9985,47,9
9986,77,1
9987,9,1
9988,26,11
9989,42,12
9990,73,9
9991,66,3
9992,84,12
9993,49,10
9994,57,16
9995,79,11
9996,84,5
9997,63,7
9998,57,4
9999,9,5
10000,51,2
